trial_id,block_no,ori,rest_this_trial
1,1,9,0
2,1,169,0
3,1,89,0
4,1,151,0
5,1,69,0
6,1,31,0
7,1,131,0
8,1,11,0
9,1,91,0
10,1,129,0
11,1,149,0
12,1,49,0
13,1,71,0
14,1,29,0
15,1,171,0
16,1,111,0
17,1,109,0
18,1,51,0
19,2,37,1
20,2,26,0
21,2,6,0
22,2,126,0
23,2,77,0
24,2,177,0
25,2,106,0
26,2,137,0
27,2,166,0
28,2,157,0
29,2,46,0
30,2,66,0
31,2,57,0
32,2,117,0
33,2,17,0
34,2,86,0
35,2,97,0
36,2,146,0
37,3,109,1
38,3,13,0
39,3,133,0
40,3,33,0
41,3,9,0
42,3,69,0
43,3,53,0
44,3,49,0
45,3,129,0
46,3,169,0
47,3,93,0
48,3,73,0
49,3,89,0
50,3,149,0
51,3,173,0
52,3,153,0
53,3,29,0
54,3,113,0
55,4,156,1
56,4,116,0
57,4,124,0
58,4,76,0
59,4,16,0
60,4,164,0
61,4,4,0
62,4,24,0
63,4,136,0
64,4,176,0
65,4,96,0
66,4,104,0
67,4,56,0
68,4,144,0
69,4,64,0
70,4,84,0
71,4,36,0
72,4,44,0
73,5,13,1
74,5,93,0
75,5,153,0
76,5,1,0
77,5,121,0
78,5,141,0
79,5,73,0
80,5,21,0
81,5,113,0
82,5,61,0
83,5,133,0
84,5,173,0
85,5,53,0
86,5,161,0
87,5,101,0
88,5,41,0
89,5,81,0
90,5,33,0
91,6,104,1
92,6,113,0
93,6,164,0
94,6,53,0
95,6,153,0
96,6,44,0
97,6,64,0
98,6,93,0
99,6,24,0
100,6,84,0
101,6,33,0
102,6,4,0
103,6,13,0
104,6,144,0
105,6,133,0
106,6,124,0
107,6,173,0
108,6,73,0
109,7,105,1
110,7,178,0
111,7,38,0
112,7,65,0
113,7,138,0
114,7,58,0
115,7,78,0
116,7,125,0
117,7,85,0
118,7,25,0
119,7,165,0
120,7,5,0
121,7,98,0
122,7,18,0
123,7,45,0
124,7,145,0
125,7,158,0
126,7,118,0
127,8,56,1
128,8,156,0
129,8,81,0
130,8,96,0
131,8,161,0
132,8,21,0
133,8,16,0
134,8,76,0
135,8,41,0
136,8,141,0
137,8,61,0
138,8,116,0
139,8,176,0
140,8,1,0
141,8,36,0
142,8,136,0
143,8,101,0
144,8,121,0
145,9,51,1
146,9,103,0
147,9,163,0
148,9,63,0
149,9,151,0
150,9,123,0
151,9,143,0
152,9,111,0
153,9,131,0
154,9,91,0
155,9,23,0
156,9,171,0
157,9,11,0
158,9,71,0
159,9,83,0
160,9,3,0
161,9,43,0
162,9,31,0
163,10,40,1
164,10,160,0
165,10,0,0
166,10,20,0
167,10,13,0
168,10,80,0
169,10,153,0
170,10,120,0
171,10,133,0
172,10,100,0
173,10,53,0
174,10,93,0
175,10,173,0
176,10,33,0
177,10,60,0
178,10,73,0
179,10,140,0
180,10,113,0
181,11,118,1
182,11,23,0
183,11,58,0
184,11,123,0
185,11,178,0
186,11,63,0
187,11,163,0
188,11,158,0
189,11,143,0
190,11,103,0
191,11,83,0
192,11,3,0
193,11,98,0
194,11,138,0
195,11,43,0
196,11,18,0
197,11,38,0
198,11,78,0
199,12,35,1
200,12,115,0
201,12,24,0
202,12,135,0
203,12,55,0
204,12,144,0
205,12,15,0
206,12,95,0
207,12,175,0
208,12,75,0
209,12,164,0
210,12,124,0
211,12,84,0
212,12,4,0
213,12,104,0
214,12,44,0
215,12,64,0
216,12,155,0
217,13,84,1
218,13,99,0
219,13,164,0
220,13,39,0
221,13,159,0
222,13,124,0
223,13,139,0
224,13,19,0
225,13,59,0
226,13,179,0
227,13,79,0
228,13,104,0
229,13,44,0
230,13,64,0
231,13,119,0
232,13,24,0
233,13,144,0
234,13,4,0
235,14,51,1
236,14,11,0
237,14,151,0
238,14,167,0
239,14,131,0
240,14,171,0
241,14,71,0
242,14,87,0
243,14,107,0
244,14,7,0
245,14,111,0
246,14,91,0
247,14,147,0
248,14,127,0
249,14,67,0
250,14,31,0
251,14,47,0
252,14,27,0
253,15,161,1
254,15,12,0
255,15,172,0
256,15,52,0
257,15,141,0
258,15,101,0
259,15,1,0
260,15,92,0
261,15,81,0
262,15,32,0
263,15,152,0
264,15,121,0
265,15,41,0
266,15,21,0
267,15,132,0
268,15,112,0
269,15,61,0
270,15,72,0
271,16,115,1
272,16,35,0
273,16,29,0
274,16,9,0
275,16,55,0
276,16,15,0
277,16,135,0
278,16,75,0
279,16,155,0
280,16,69,0
281,16,109,0
282,16,175,0
283,16,129,0
284,16,169,0
285,16,95,0
286,16,89,0
287,16,49,0
288,16,149,0
289,17,33,1
290,17,168,0
291,17,173,0
292,17,153,0
293,17,28,0
294,17,8,0
295,17,13,0
296,17,113,0
297,17,148,0
298,17,88,0
299,17,128,0
300,17,48,0
301,17,73,0
302,17,93,0
303,17,68,0
304,17,108,0
305,17,53,0
306,17,133,0
307,18,16,1
308,18,36,0
309,18,96,0
310,18,56,0
311,18,40,0
312,18,20,0
313,18,120,0
314,18,176,0
315,18,76,0
316,18,160,0
317,18,100,0
318,18,156,0
319,18,0,0
320,18,136,0
321,18,116,0
322,18,140,0
323,18,60,0
324,18,80,0
325,19,142,1
326,19,16,0
327,19,102,0
328,19,76,0
329,19,36,0
330,19,162,0
331,19,122,0
332,19,56,0
333,19,22,0
334,19,96,0
335,19,116,0
336,19,156,0
337,19,42,0
338,19,82,0
339,19,62,0
340,19,176,0
341,19,136,0
342,19,2,0
343,20,134,1
344,20,94,0
345,20,154,0
346,20,127,0
347,20,47,0
348,20,7,0
349,20,87,0
350,20,67,0
351,20,27,0
352,20,147,0
353,20,114,0
354,20,34,0
355,20,107,0
356,20,54,0
357,20,74,0
358,20,14,0
359,20,167,0
360,20,174,0
