trial_id,block_no,ori,rest_this_trial
1,1,175,0
2,1,95,0
3,1,82,0
4,1,22,0
5,1,122,0
6,1,55,0
7,1,142,0
8,1,75,0
9,1,2,0
10,1,15,0
11,1,35,0
12,1,115,0
13,1,42,0
14,1,135,0
15,1,162,0
16,1,62,0
17,1,155,0
18,1,102,0
19,2,146,1
20,2,92,0
21,2,66,0
22,2,166,0
23,2,152,0
24,2,12,0
25,2,126,0
26,2,112,0
27,2,26,0
28,2,72,0
29,2,52,0
30,2,6,0
31,2,132,0
32,2,86,0
33,2,46,0
34,2,172,0
35,2,32,0
36,2,106,0
37,3,103,1
38,3,137,0
39,3,23,0
40,3,117,0
41,3,63,0
42,3,157,0
43,3,143,0
44,3,163,0
45,3,177,0
46,3,97,0
47,3,83,0
48,3,3,0
49,3,43,0
50,3,37,0
51,3,77,0
52,3,57,0
53,3,123,0
54,3,17,0
55,4,119,1
56,4,79,0
57,4,159,0
58,4,68,0
59,4,148,0
60,4,8,0
61,4,99,0
62,4,88,0
63,4,168,0
64,4,28,0
65,4,179,0
66,4,59,0
67,4,128,0
68,4,39,0
69,4,108,0
70,4,19,0
71,4,139,0
72,4,48,0
73,5,77,1
74,5,97,0
75,5,57,0
76,5,17,0
77,5,1,0
78,5,81,0
79,5,21,0
80,5,41,0
81,5,101,0
82,5,121,0
83,5,177,0
84,5,37,0
85,5,141,0
86,5,117,0
87,5,161,0
88,5,157,0
89,5,61,0
90,5,137,0
91,6,123,1
92,6,116,0
93,6,56,0
94,6,43,0
95,6,83,0
96,6,176,0
97,6,36,0
98,6,23,0
99,6,63,0
100,6,163,0
101,6,143,0
102,6,76,0
103,6,136,0
104,6,156,0
105,6,96,0
106,6,16,0
107,6,103,0
108,6,3,0
109,7,110,1
110,7,90,0
111,7,50,0
112,7,166,0
113,7,30,0
114,7,86,0
115,7,126,0
116,7,146,0
117,7,130,0
118,7,46,0
119,7,70,0
120,7,26,0
121,7,6,0
122,7,66,0
123,7,170,0
124,7,10,0
125,7,150,0
126,7,106,0
127,8,60,1
128,8,120,0
129,8,132,0
130,8,12,0
131,8,160,0
132,8,152,0
133,8,80,0
134,8,40,0
135,8,0,0
136,8,112,0
137,8,92,0
138,8,172,0
139,8,140,0
140,8,32,0
141,8,100,0
142,8,20,0
143,8,52,0
144,8,72,0
145,9,159,1
146,9,19,0
147,9,166,0
148,9,139,0
149,9,146,0
150,9,119,0
151,9,46,0
152,9,66,0
153,9,99,0
154,9,86,0
155,9,106,0
156,9,59,0
157,9,39,0
158,9,26,0
159,9,179,0
160,9,126,0
161,9,6,0
162,9,79,0
163,10,29,1
164,10,9,0
165,10,111,0
166,10,169,0
167,10,149,0
168,10,31,0
169,10,171,0
170,10,11,0
171,10,69,0
172,10,109,0
173,10,129,0
174,10,89,0
175,10,91,0
176,10,71,0
177,10,49,0
178,10,131,0
179,10,151,0
180,10,51,0
181,11,42,1
182,11,15,0
183,11,55,0
184,11,2,0
185,11,175,0
186,11,22,0
