trial_id,block_no,ori,rest_this_trial
1,1,15,0
2,1,129,0
3,1,115,0
4,1,169,0
5,1,155,0
6,1,95,0
7,1,75,0
8,1,89,0
9,1,175,0
10,1,29,0
11,1,69,0
12,1,49,0
13,1,35,0
14,1,135,0
15,1,9,0
16,1,149,0
17,1,55,0
18,1,109,0
19,2,109,1
20,2,89,0
21,2,29,0
22,2,12,0
23,2,112,0
24,2,52,0
25,2,9,0
26,2,149,0
27,2,132,0
28,2,152,0
29,2,69,0
30,2,72,0
31,2,172,0
32,2,129,0
33,2,32,0
34,2,49,0
35,2,92,0
36,2,169,0
37,3,138,1
38,3,47,0
39,3,58,0
40,3,38,0
41,3,27,0
42,3,98,0
43,3,178,0
44,3,78,0
45,3,118,0
46,3,67,0
47,3,7,0
48,3,127,0
49,3,147,0
50,3,87,0
51,3,107,0
52,3,167,0
53,3,18,0
54,3,158,0
55,4,156,1
56,4,56,0
57,4,76,0
58,4,46,0
59,4,116,0
60,4,36,0
61,4,126,0
62,4,86,0
63,4,16,0
64,4,96,0
65,4,66,0
66,4,176,0
67,4,136,0
68,4,146,0
69,4,26,0
70,4,6,0
71,4,166,0
72,4,106,0
73,5,88,1
74,5,8,0
75,5,13,0
76,5,168,0
77,5,173,0
78,5,108,0
79,5,28,0
80,5,113,0
81,5,68,0
82,5,73,0
83,5,33,0
84,5,133,0
85,5,153,0
86,5,48,0
87,5,53,0
88,5,148,0
89,5,128,0
90,5,93,0
91,6,142,1
92,6,102,0
93,6,32,0
94,6,122,0
95,6,22,0
96,6,42,0
97,6,132,0
98,6,62,0
99,6,112,0
100,6,92,0
101,6,2,0
102,6,152,0
103,6,52,0
104,6,82,0
105,6,72,0
106,6,12,0
107,6,162,0
108,6,172,0
109,7,1,1
110,7,97,0
111,7,41,0
112,7,117,0
113,7,121,0
114,7,101,0
115,7,81,0
116,7,17,0
117,7,141,0
118,7,77,0
119,7,161,0
120,7,137,0
121,7,61,0
122,7,37,0
123,7,57,0
124,7,177,0
125,7,21,0
126,7,157,0
127,8,68,1
128,8,18,0
129,8,58,0
130,8,8,0
131,8,118,0
132,8,48,0
133,8,138,0
134,8,78,0
135,8,108,0
136,8,38,0
137,8,148,0
138,8,98,0
139,8,178,0
140,8,168,0
141,8,128,0
142,8,88,0
143,8,28,0
144,8,158,0
