trial_id,block_no,ori,rest_this_trial
1,1,162,0
2,1,122,0
3,1,142,0
4,1,117,0
5,1,82,0
6,1,22,0
7,1,177,0
8,1,57,0
9,1,137,0
10,1,97,0
11,1,102,0
12,1,157,0
13,1,37,0
14,1,42,0
15,1,62,0
16,1,17,0
17,1,77,0
18,1,2,0
19,2,112,1
20,2,32,0
21,2,124,0
22,2,172,0
23,2,64,0
24,2,104,0
25,2,4,0
26,2,12,0
27,2,44,0
28,2,24,0
29,2,92,0
30,2,132,0
31,2,52,0
32,2,72,0
33,2,84,0
34,2,164,0
35,2,144,0
36,2,152,0
37,3,119,1
38,3,127,0
39,3,59,0
40,3,99,0
41,3,79,0
42,3,147,0
43,3,159,0
44,3,107,0
45,3,27,0
46,3,67,0
47,3,7,0
48,3,179,0
49,3,47,0
50,3,19,0
51,3,167,0
52,3,39,0
53,3,139,0
54,3,87,0
55,4,40,1
56,4,60,0
57,4,95,0
58,4,0,0
59,4,175,0
60,4,135,0
61,4,100,0
62,4,75,0
63,4,20,0
64,4,140,0
65,4,35,0
66,4,15,0
67,4,115,0
68,4,55,0
69,4,120,0
70,4,80,0
71,4,160,0
72,4,155,0
73,5,36,1
74,5,136,0
75,5,116,0
76,5,148,0
77,5,156,0
78,5,108,0
79,5,76,0
80,5,128,0
81,5,168,0
82,5,8,0
83,5,68,0
84,5,16,0
85,5,96,0
86,5,176,0
87,5,56,0
88,5,48,0
89,5,88,0
90,5,28,0
91,6,158,1
92,6,125,0
93,6,85,0
94,6,145,0
95,6,65,0
96,6,25,0
97,6,78,0
98,6,98,0
99,6,18,0
100,6,118,0
101,6,178,0
102,6,38,0
103,6,138,0
104,6,105,0
105,6,5,0
106,6,58,0
107,6,165,0
108,6,45,0
109,7,28,1
110,7,54,0
111,7,74,0
112,7,88,0
113,7,174,0
114,7,108,0
115,7,128,0
116,7,8,0
117,7,154,0
118,7,68,0
119,7,148,0
120,7,48,0
121,7,134,0
122,7,94,0
123,7,34,0
124,7,114,0
125,7,168,0
126,7,14,0
127,8,88,1
128,8,36,0
129,8,28,0
130,8,176,0
131,8,16,0
132,8,128,0
133,8,76,0
134,8,8,0
135,8,96,0
136,8,68,0
137,8,116,0
138,8,136,0
139,8,148,0
140,8,156,0
141,8,56,0
142,8,108,0
143,8,168,0
144,8,48,0
145,9,177,1
146,9,20,0
147,9,157,0
148,9,37,0
149,9,60,0
150,9,17,0
151,9,117,0
152,9,140,0
153,9,0,0
154,9,160,0
155,9,137,0
156,9,80,0
157,9,100,0
158,9,120,0
159,9,40,0
160,9,97,0
161,9,57,0
162,9,77,0
163,10,106,1
164,10,10,0
165,10,170,0
166,10,130,0
167,10,86,0
168,10,146,0
169,10,6,0
170,10,50,0
171,10,150,0
172,10,126,0
173,10,66,0
174,10,110,0
175,10,30,0
176,10,26,0
177,10,90,0
178,10,166,0
179,10,46,0
180,10,70,0
181,11,148,1
182,11,38,0
183,11,88,0
184,11,158,0
185,11,48,0
186,11,8,0
187,11,18,0
188,11,28,0
189,11,138,0
190,11,78,0
191,11,108,0
192,11,128,0
193,11,118,0
194,11,98,0
195,11,178,0
196,11,168,0
197,11,58,0
198,11,68,0
199,12,51,1
200,12,111,0
201,12,29,0
202,12,169,0
203,12,151,0
204,12,71,0
205,12,69,0
206,12,11,0
207,12,49,0
208,12,171,0
209,12,131,0
210,12,149,0
211,12,129,0
212,12,31,0
213,12,89,0
214,12,9,0
215,12,91,0
216,12,109,0
217,13,8,1
218,13,77,0
219,13,148,0
220,13,108,0
221,13,117,0
222,13,168,0
223,13,97,0
224,13,137,0
225,13,128,0
226,13,157,0
227,13,37,0
228,13,17,0
229,13,57,0
230,13,68,0
231,13,28,0
232,13,48,0
233,13,88,0
234,13,177,0
235,14,82,1
236,14,42,0
237,14,91,0
238,14,51,0
239,14,11,0
240,14,2,0
241,14,102,0
242,14,131,0
243,14,111,0
244,14,162,0
245,14,71,0
246,14,22,0
247,14,62,0
248,14,151,0
249,14,142,0
250,14,31,0
251,14,171,0
252,14,122,0
253,15,148,1
254,15,128,0
255,15,68,0
256,15,108,0
257,15,18,0
258,15,118,0
259,15,48,0
260,15,88,0
261,15,28,0
262,15,178,0
263,15,58,0
264,15,168,0
265,15,38,0
266,15,138,0
267,15,158,0
268,15,98,0
269,15,8,0
270,15,78,0
271,16,35,1
272,16,149,0
273,16,9,0
274,16,109,0
275,16,75,0
276,16,89,0
277,16,55,0
278,16,169,0
279,16,115,0
280,16,15,0
281,16,155,0
282,16,95,0
283,16,175,0
284,16,29,0
285,16,69,0
286,16,129,0
287,16,135,0
288,16,49,0
289,17,68,1
290,17,35,0
291,17,95,0
292,17,175,0
293,17,28,0
294,17,135,0
295,17,128,0
296,17,148,0
297,17,48,0
298,17,55,0
299,17,155,0
300,17,75,0
301,17,15,0
302,17,168,0
303,17,88,0
304,17,108,0
305,17,115,0
306,17,8,0
307,18,63,1
308,18,103,0
309,18,52,0
310,18,143,0
311,18,12,0
312,18,83,0
313,18,163,0
314,18,172,0
315,18,72,0
316,18,92,0
317,18,23,0
318,18,152,0
319,18,43,0
320,18,112,0
321,18,3,0
322,18,32,0
323,18,123,0
324,18,132,0
325,19,90,1
326,19,10,0
327,19,29,0
328,19,129,0
329,19,69,0
330,19,149,0
331,19,50,0
332,19,110,0
333,19,169,0
334,19,9,0
335,19,150,0
336,19,89,0
337,19,170,0
338,19,109,0
339,19,30,0
340,19,130,0
341,19,49,0
342,19,70,0
343,20,60,1
344,20,120,0
345,20,71,0
346,20,80,0
347,20,40,0
348,20,131,0
349,20,51,0
350,20,91,0
351,20,0,0
352,20,160,0
353,20,171,0
354,20,111,0
355,20,140,0
356,20,100,0
357,20,11,0
358,20,151,0
359,20,20,0
360,20,31,0
