trial_id,block_no,ori,rest_this_trial
1,1,149,0
2,1,154,0
3,1,114,0
4,1,74,0
5,1,49,0
6,1,89,0
7,1,109,0
8,1,169,0
9,1,34,0
10,1,94,0
11,1,29,0
12,1,69,0
13,1,129,0
14,1,14,0
15,1,174,0
16,1,9,0
17,1,134,0
18,1,54,0
19,2,169,1
20,2,149,0
21,2,98,0
22,2,18,0
23,2,158,0
24,2,78,0
25,2,118,0
26,2,178,0
27,2,58,0
28,2,38,0
29,2,129,0
30,2,109,0
31,2,89,0
32,2,9,0
33,2,29,0
34,2,49,0
35,2,69,0
36,2,138,0
37,3,2,1
38,3,157,0
39,3,142,0
40,3,17,0
41,3,82,0
42,3,122,0
43,3,97,0
44,3,102,0
45,3,57,0
46,3,117,0
47,3,137,0
48,3,37,0
49,3,162,0
50,3,77,0
51,3,62,0
52,3,22,0
53,3,177,0
54,3,42,0
55,4,19,1
56,4,28,0
57,4,108,0
58,4,88,0
59,4,168,0
60,4,68,0
61,4,59,0
62,4,128,0
63,4,8,0
64,4,79,0
65,4,148,0
66,4,179,0
67,4,119,0
68,4,39,0
69,4,48,0
70,4,159,0
71,4,99,0
72,4,139,0
73,5,31,1
74,5,111,0
75,5,88,0
76,5,51,0
77,5,108,0
78,5,48,0
79,5,8,0
80,5,91,0
81,5,11,0
82,5,131,0
83,5,28,0
84,5,171,0
85,5,128,0
86,5,151,0
87,5,148,0
88,5,71,0
89,5,68,0
90,5,168,0
91,6,146,1
92,6,26,0
93,6,14,0
94,6,34,0
95,6,46,0
96,6,86,0
97,6,174,0
98,6,134,0
99,6,74,0
100,6,166,0
101,6,154,0
102,6,114,0
103,6,6,0
104,6,66,0
105,6,126,0
106,6,106,0
107,6,94,0
108,6,54,0
109,7,3,1
110,7,83,0
111,7,103,0
112,7,55,0
113,7,75,0
114,7,123,0
115,7,43,0
116,7,23,0
117,7,115,0
118,7,175,0
119,7,63,0
120,7,155,0
121,7,135,0
122,7,35,0
123,7,163,0
124,7,95,0
125,7,143,0
126,7,15,0
127,8,68,1
128,8,73,0
129,8,53,0
130,8,48,0
131,8,13,0
132,8,93,0
133,8,173,0
134,8,28,0
135,8,168,0
136,8,108,0
137,8,133,0
138,8,153,0
139,8,8,0
140,8,33,0
141,8,88,0
142,8,148,0
143,8,128,0
144,8,113,0
145,9,164,1
146,9,152,0
147,9,32,0
148,9,92,0
149,9,172,0
150,9,144,0
151,9,132,0
152,9,12,0
153,9,124,0
154,9,112,0
155,9,24,0
156,9,4,0
157,9,72,0
158,9,104,0
159,9,84,0
160,9,44,0
161,9,52,0
162,9,64,0
163,10,170,1
164,10,88,0
165,10,128,0
166,10,110,0
167,10,130,0
168,10,28,0
169,10,30,0
170,10,90,0
171,10,150,0
172,10,70,0
173,10,168,0
174,10,48,0
175,10,68,0
176,10,50,0
177,10,108,0
178,10,10,0
179,10,8,0
180,10,148,0
181,11,28,1
182,11,135,0
183,11,95,0
184,11,175,0
185,11,148,0
186,11,68,0
187,11,75,0
188,11,168,0
189,11,128,0
190,11,115,0
191,11,155,0
192,11,108,0
193,11,48,0
194,11,8,0
195,11,55,0
196,11,35,0
197,11,15,0
198,11,88,0
199,12,177,1
200,12,20,0
201,12,100,0
202,12,77,0
203,12,57,0
204,12,17,0
205,12,0,0
206,12,160,0
207,12,37,0
208,12,137,0
209,12,97,0
210,12,140,0
211,12,80,0
212,12,60,0
213,12,120,0
214,12,117,0
215,12,157,0
216,12,40,0
217,13,28,1
218,13,173,0
219,13,153,0
220,13,113,0
221,13,53,0
222,13,68,0
223,13,93,0
224,13,148,0
225,13,13,0
226,13,73,0
227,13,88,0
228,13,133,0
229,13,33,0
230,13,128,0
231,13,48,0
232,13,108,0
233,13,8,0
234,13,168,0
235,14,177,1
236,14,120,0
237,14,80,0
238,14,20,0
239,14,0,0
240,14,40,0
241,14,97,0
242,14,17,0
243,14,60,0
244,14,140,0
245,14,117,0
246,14,100,0
247,14,77,0
248,14,137,0
249,14,57,0
250,14,37,0
251,14,157,0
252,14,160,0
253,15,13,1
254,15,80,0
255,15,140,0
256,15,40,0
257,15,160,0
258,15,173,0
259,15,133,0
260,15,53,0
261,15,100,0
262,15,113,0
263,15,153,0
264,15,33,0
265,15,73,0
266,15,60,0
267,15,93,0
268,15,20,0
269,15,0,0
270,15,120,0
271,16,159,1
272,16,100,0
273,16,20,0
274,16,119,0
275,16,39,0
276,16,120,0
277,16,80,0
278,16,19,0
279,16,60,0
280,16,99,0
281,16,59,0
282,16,139,0
283,16,140,0
284,16,160,0
285,16,179,0
286,16,0,0
287,16,79,0
288,16,40,0
289,17,139,1
290,17,39,0
291,17,119,0
292,17,159,0
293,17,21,0
294,17,41,0
295,17,141,0
296,17,81,0
297,17,19,0
298,17,101,0
299,17,59,0
300,17,79,0
301,17,99,0
302,17,121,0
303,17,1,0
304,17,179,0
305,17,161,0
306,17,61,0
307,18,123,1
308,18,76,0
309,18,163,0
310,18,16,0
311,18,36,0
312,18,3,0
313,18,56,0
314,18,96,0
315,18,156,0
316,18,43,0
317,18,116,0
318,18,63,0
319,18,23,0
320,18,83,0
321,18,176,0
322,18,143,0
323,18,103,0
324,18,136,0
325,19,13,1
326,19,87,0
327,19,67,0
328,19,127,0
329,19,107,0
330,19,167,0
331,19,173,0
332,19,93,0
333,19,47,0
334,19,33,0
335,19,27,0
336,19,113,0
337,19,133,0
338,19,73,0
339,19,7,0
340,19,53,0
341,19,153,0
342,19,147,0
343,20,76,1
344,20,128,0
345,20,68,0
346,20,28,0
347,20,156,0
348,20,88,0
349,20,168,0
350,20,96,0
351,20,108,0
352,20,176,0
353,20,8,0
354,20,116,0
355,20,56,0
356,20,148,0
357,20,48,0
358,20,136,0
359,20,16,0
360,20,36,0
