trial_id,block_no,ori,rest_this_trial
1,1,156,0
2,1,176,0
3,1,76,0
4,1,116,0
5,1,140,0
6,1,56,0
7,1,16,0
8,1,100,0
9,1,80,0
10,1,0,0
11,1,60,0
12,1,40,0
13,1,136,0
14,1,160,0
15,1,20,0
16,1,120,0
17,1,96,0
18,1,36,0
19,2,119,1
20,2,99,0
21,2,39,0
22,2,125,0
23,2,79,0
24,2,25,0
25,2,159,0
26,2,5,0
27,2,65,0
28,2,45,0
29,2,85,0
30,2,59,0
31,2,145,0
32,2,165,0
33,2,179,0
34,2,19,0
35,2,139,0
36,2,105,0
37,3,150,1
38,3,170,0
39,3,130,0
40,3,90,0
41,3,126,0
42,3,110,0
43,3,30,0
44,3,66,0
45,3,70,0
46,3,50,0
47,3,26,0
48,3,106,0
49,3,10,0
50,3,86,0
51,3,6,0
52,3,46,0
53,3,146,0
54,3,166,0
55,4,130,1
56,4,150,0
57,4,122,0
58,4,82,0
59,4,70,0
60,4,90,0
61,4,142,0
62,4,62,0
63,4,162,0
64,4,2,0
65,4,110,0
66,4,170,0
67,4,42,0
68,4,30,0
69,4,102,0
70,4,22,0
71,4,10,0
72,4,50,0
73,5,4,1
74,5,64,0
75,5,95,0
76,5,135,0
77,5,44,0
78,5,75,0
79,5,15,0
80,5,144,0
81,5,175,0
82,5,55,0
83,5,124,0
84,5,35,0
85,5,24,0
86,5,164,0
87,5,84,0
88,5,155,0
89,5,115,0
90,5,104,0
91,6,74,1
92,6,60,0
93,6,40,0
94,6,160,0
95,6,174,0
96,6,94,0
97,6,20,0
98,6,100,0
99,6,134,0
100,6,14,0
101,6,34,0
102,6,140,0
103,6,120,0
104,6,0,0
105,6,114,0
106,6,154,0
107,6,54,0
108,6,80,0
109,7,156,1
110,7,62,0
111,7,42,0
112,7,76,0
113,7,22,0
114,7,36,0
115,7,176,0
116,7,142,0
117,7,162,0
118,7,116,0
119,7,56,0
120,7,122,0
121,7,136,0
122,7,96,0
123,7,102,0
124,7,16,0
125,7,82,0
126,7,2,0
127,8,98,1
128,8,9,0
129,8,178,0
130,8,138,0
131,8,89,0
132,8,158,0
133,8,38,0
134,8,109,0
135,8,78,0
136,8,69,0
137,8,58,0
138,8,18,0
139,8,149,0
140,8,129,0
141,8,169,0
142,8,49,0
143,8,29,0
144,8,118,0
145,9,172,1
146,9,132,0
147,9,166,0
148,9,52,0
149,9,86,0
150,9,92,0
151,9,152,0
152,9,72,0
153,9,66,0
154,9,46,0
155,9,112,0
156,9,146,0
157,9,32,0
158,9,126,0
159,9,26,0
160,9,106,0
161,9,12,0
162,9,6,0
163,10,139,1
164,10,79,0
165,10,179,0
166,10,19,0
167,10,8,0
168,10,39,0
169,10,68,0
170,10,128,0
171,10,99,0
172,10,119,0
173,10,108,0
