trial_id,block_no,ori,rest_this_trial
1,1,67,0
2,1,118,0
3,1,167,0
4,1,78,0
5,1,138,0
6,1,158,0
7,1,47,0
8,1,127,0
9,1,27,0
10,1,87,0
11,1,18,0
12,1,58,0
13,1,107,0
14,1,98,0
15,1,147,0
16,1,7,0
17,1,38,0
18,1,178,0
19,2,81,1
20,2,12,0
21,2,112,0
22,2,152,0
23,2,141,0
24,2,21,0
25,2,61,0
26,2,1,0
27,2,72,0
28,2,32,0
29,2,172,0
30,2,161,0
31,2,41,0
32,2,101,0
33,2,52,0
34,2,92,0
35,2,132,0
36,2,121,0
37,3,17,1
38,3,57,0
39,3,68,0
40,3,177,0
41,3,108,0
42,3,128,0
43,3,77,0
44,3,88,0
45,3,148,0
46,3,137,0
47,3,97,0
48,3,117,0
49,3,28,0
50,3,37,0
51,3,8,0
52,3,168,0
53,3,157,0
54,3,48,0
55,4,178,1
56,4,18,0
57,4,69,0
58,4,98,0
59,4,138,0
60,4,58,0
61,4,89,0
62,4,149,0
63,4,158,0
64,4,129,0
65,4,49,0
66,4,29,0
67,4,38,0
68,4,109,0
69,4,78,0
70,4,169,0
71,4,118,0
72,4,9,0
73,5,154,1
74,5,29,0
75,5,149,0
76,5,129,0
77,5,114,0
78,5,169,0
79,5,9,0
80,5,174,0
81,5,109,0
82,5,134,0
83,5,89,0
84,5,14,0
85,5,94,0
86,5,34,0
87,5,49,0
88,5,69,0
89,5,74,0
90,5,54,0
91,6,148,1
92,6,19,0
93,6,128,0
94,6,168,0
95,6,39,0
96,6,48,0
97,6,108,0
98,6,59,0
99,6,99,0
100,6,139,0
101,6,79,0
102,6,88,0
103,6,68,0
104,6,159,0
105,6,179,0
106,6,119,0
107,6,28,0
108,6,8,0
109,7,54,1
110,7,68,0
111,7,154,0
112,7,128,0
113,7,108,0
114,7,88,0
115,7,34,0
116,7,48,0
117,7,148,0
118,7,174,0
119,7,14,0
120,7,114,0
121,7,28,0
122,7,74,0
123,7,94,0
124,7,134,0
125,7,8,0
126,7,168,0
127,8,95,1
128,8,20,0
129,8,175,0
130,8,15,0
131,8,0,0
132,8,155,0
133,8,100,0
134,8,80,0
135,8,60,0
136,8,120,0
137,8,75,0
138,8,35,0
139,8,140,0
140,8,135,0
141,8,55,0
142,8,40,0
143,8,160,0
144,8,115,0
145,9,74,1
146,9,109,0
147,9,174,0
148,9,34,0
149,9,49,0
150,9,114,0
151,9,134,0
152,9,94,0
153,9,14,0
154,9,89,0
155,9,129,0
156,9,29,0
157,9,169,0
158,9,149,0
159,9,69,0
160,9,154,0
161,9,9,0
162,9,54,0
163,10,44,1
164,10,104,0
165,10,176,0
166,10,64,0
167,10,124,0
168,10,116,0
169,10,156,0
170,10,16,0
171,10,136,0
172,10,96,0
173,10,164,0
174,10,84,0
175,10,56,0
176,10,4,0
177,10,76,0
178,10,144,0
179,10,36,0
180,10,24,0
181,11,104,1
182,11,4,0
183,11,95,0
184,11,24,0
185,11,155,0
186,11,164,0
187,11,44,0
188,11,175,0
189,11,35,0
190,11,15,0
191,11,75,0
192,11,144,0
