trial_id,block_no,ori,rest_this_trial
1,1,93,0
2,1,153,0
3,1,105,0
4,1,73,0
5,1,133,0
6,1,33,0
7,1,173,0
8,1,85,0
9,1,53,0
10,1,25,0
11,1,125,0
12,1,5,0
13,1,65,0
14,1,145,0
15,1,165,0
16,1,13,0
17,1,113,0
18,1,45,0
19,2,147,1
20,2,47,0
21,2,136,0
22,2,56,0
23,2,27,0
24,2,76,0
25,2,96,0
26,2,167,0
27,2,67,0
28,2,36,0
29,2,127,0
30,2,87,0
31,2,176,0
32,2,7,0
33,2,156,0
34,2,116,0
35,2,107,0
36,2,16,0
37,3,16,1
38,3,56,0
39,3,36,0
40,3,149,0
41,3,136,0
42,3,169,0
43,3,176,0
44,3,116,0
45,3,76,0
46,3,96,0
47,3,29,0
48,3,49,0
49,3,9,0
50,3,89,0
51,3,69,0
52,3,156,0
53,3,109,0
54,3,129,0
55,4,56,1
56,4,76,0
57,4,36,0
58,4,176,0
59,4,116,0
60,4,0,0
61,4,20,0
62,4,156,0
63,4,120,0
64,4,40,0
65,4,136,0
66,4,60,0
67,4,100,0
68,4,16,0
69,4,80,0
70,4,160,0
71,4,140,0
72,4,96,0
73,5,162,1
74,5,62,0
75,5,122,0
76,5,59,0
77,5,119,0
78,5,39,0
79,5,42,0
80,5,179,0
81,5,22,0
82,5,19,0
83,5,79,0
84,5,159,0
85,5,142,0
86,5,139,0
87,5,82,0
88,5,99,0
89,5,2,0
90,5,102,0
91,6,170,1
92,6,150,0
93,6,25,0
94,6,5,0
95,6,130,0
96,6,10,0
97,6,125,0
98,6,70,0
99,6,90,0
100,6,30,0
101,6,50,0
102,6,145,0
103,6,45,0
104,6,105,0
105,6,165,0
106,6,85,0
107,6,110,0
108,6,65,0
109,7,5,1
110,7,117,0
111,7,157,0
112,7,17,0
113,7,45,0
114,7,77,0
115,7,125,0
116,7,65,0
117,7,137,0
118,7,177,0
119,7,145,0
120,7,25,0
121,7,85,0
122,7,57,0
123,7,105,0
124,7,37,0
125,7,165,0
126,7,97,0
127,8,127,1
128,8,27,0
129,8,67,0
130,8,7,0
131,8,53,0
132,8,173,0
133,8,93,0
134,8,113,0
135,8,147,0
136,8,153,0
137,8,47,0
138,8,133,0
139,8,13,0
140,8,73,0
141,8,87,0
142,8,107,0
143,8,33,0
144,8,167,0
145,9,71,1
146,9,131,0
147,9,111,0
148,9,91,0
149,9,171,0
150,9,85,0
151,9,165,0
152,9,125,0
