trial_id,block_no,ori,rest_this_trial
1,1,18,0
2,1,98,0
3,1,138,0
4,1,38,0
5,1,78,0
6,1,28,0
7,1,148,0
8,1,58,0
9,1,158,0
10,1,68,0
11,1,178,0
12,1,128,0
13,1,88,0
14,1,8,0
15,1,168,0
16,1,48,0
17,1,118,0
18,1,108,0
19,2,13,1
20,2,23,0
21,2,133,0
22,2,53,0
23,2,143,0
24,2,43,0
25,2,173,0
26,2,93,0
27,2,63,0
28,2,163,0
29,2,73,0
30,2,83,0
31,2,153,0
32,2,103,0
33,2,123,0
34,2,33,0
35,2,113,0
36,2,3,0
37,3,157,1
38,3,128,0
39,3,8,0
40,3,68,0
41,3,17,0
42,3,57,0
43,3,48,0
44,3,77,0
45,3,108,0
46,3,37,0
47,3,168,0
48,3,28,0
49,3,137,0
50,3,177,0
51,3,88,0
52,3,117,0
53,3,97,0
54,3,148,0
55,4,32,1
56,4,101,0
57,4,132,0
58,4,81,0
59,4,92,0
60,4,112,0
61,4,21,0
62,4,61,0
63,4,172,0
64,4,72,0
65,4,152,0
66,4,41,0
67,4,1,0
68,4,121,0
69,4,52,0
70,4,161,0
71,4,12,0
72,4,141,0
73,5,103,1
74,5,143,0
75,5,176,0
76,5,63,0
77,5,83,0
78,5,96,0
79,5,136,0
80,5,23,0
81,5,56,0
82,5,163,0
83,5,3,0
84,5,76,0
85,5,43,0
86,5,36,0
87,5,16,0
88,5,123,0
89,5,116,0
90,5,156,0
91,6,152,1
92,6,5,0
93,6,105,0
94,6,72,0
95,6,12,0
96,6,45,0
97,6,125,0
98,6,145,0
99,6,32,0
100,6,165,0
101,6,52,0
102,6,132,0
103,6,25,0
104,6,92,0
105,6,112,0
106,6,172,0
107,6,85,0
108,6,65,0
109,7,162,1
110,7,11,0
111,7,131,0
112,7,51,0
113,7,171,0
114,7,91,0
115,7,111,0
116,7,62,0
117,7,151,0
118,7,82,0
119,7,102,0
120,7,122,0
121,7,42,0
122,7,142,0
123,7,22,0
124,7,71,0
125,7,31,0
126,7,2,0
127,8,142,1
128,8,36,0
129,8,122,0
130,8,76,0
131,8,156,0
132,8,2,0
133,8,56,0
134,8,82,0
135,8,22,0
136,8,62,0
137,8,42,0
138,8,116,0
139,8,162,0
140,8,136,0
141,8,102,0
142,8,96,0
143,8,16,0
144,8,176,0
145,9,105,1
146,9,5,0
147,9,96,0
148,9,16,0
149,9,56,0
150,9,25,0
151,9,85,0
152,9,136,0
153,9,65,0
154,9,36,0
155,9,125,0
156,9,165,0
157,9,176,0
158,9,145,0
159,9,116,0
160,9,156,0
