trial_id,block_no,ori,rest_this_trial
1,1,19,0
2,1,6,0
3,1,166,0
4,1,46,0
5,1,139,0
6,1,146,0
7,1,106,0
8,1,86,0
9,1,179,0
10,1,79,0
11,1,159,0
12,1,26,0
13,1,126,0
14,1,59,0
15,1,66,0
16,1,99,0
17,1,39,0
18,1,119,0
19,2,160,1
20,2,80,0
21,2,98,0
22,2,178,0
23,2,138,0
24,2,58,0
25,2,0,0
26,2,78,0
27,2,118,0
28,2,40,0
29,2,140,0
30,2,20,0
31,2,18,0
32,2,158,0
33,2,38,0
34,2,60,0
35,2,120,0
36,2,100,0
37,3,4,1
38,3,104,0
39,3,64,0
40,3,84,0
41,3,156,0
42,3,164,0
43,3,44,0
44,3,116,0
45,3,16,0
46,3,96,0
47,3,76,0
48,3,144,0
49,3,24,0
50,3,124,0
51,3,56,0
52,3,136,0
53,3,36,0
54,3,176,0
55,4,68,1
56,4,159,0
57,4,168,0
58,4,119,0
59,4,8,0
60,4,139,0
61,4,39,0
62,4,79,0
63,4,108,0
64,4,28,0
65,4,128,0
66,4,88,0
67,4,59,0
68,4,179,0
69,4,148,0
70,4,99,0
71,4,48,0
72,4,19,0
73,5,39,1
74,5,99,0
75,5,81,0
76,5,59,0
77,5,161,0
78,5,21,0
79,5,19,0
80,5,119,0
81,5,79,0
82,5,61,0
83,5,179,0
84,5,101,0
85,5,159,0
86,5,141,0
87,5,121,0
88,5,41,0
89,5,139,0
90,5,1,0
91,6,64,1
92,6,110,0
93,6,10,0
94,6,24,0
95,6,144,0
96,6,170,0
97,6,150,0
98,6,4,0
99,6,124,0
100,6,130,0
101,6,84,0
102,6,30,0
103,6,164,0
104,6,90,0
105,6,104,0
106,6,70,0
107,6,50,0
108,6,44,0
109,7,136,1
110,7,76,0
111,7,165,0
112,7,96,0
113,7,156,0
114,7,125,0
115,7,25,0
116,7,36,0
117,7,65,0
118,7,5,0
119,7,45,0
120,7,16,0
121,7,56,0
122,7,145,0
123,7,116,0
124,7,105,0
125,7,176,0
126,7,85,0
127,8,164,1
128,8,124,0
129,8,11,0
130,8,84,0
131,8,104,0
132,8,171,0
133,8,144,0
134,8,91,0
135,8,111,0
136,8,31,0
137,8,71,0
138,8,131,0
139,8,24,0
140,8,51,0
141,8,64,0
142,8,4,0
143,8,151,0
144,8,44,0
145,9,153,1
146,9,33,0
147,9,93,0
148,9,13,0
149,9,113,0
150,9,21,0
151,9,173,0
152,9,141,0
153,9,41,0
154,9,73,0
155,9,121,0
156,9,161,0
157,9,53,0
158,9,101,0
159,9,81,0
160,9,1,0
161,9,133,0
162,9,61,0
163,10,139,1
164,10,119,0
165,10,159,0
166,10,105,0
167,10,99,0
168,10,45,0
169,10,39,0
170,10,125,0
171,10,5,0
172,10,85,0
173,10,179,0
174,10,19,0
175,10,65,0
176,10,59,0
177,10,79,0
178,10,165,0
179,10,25,0
180,10,145,0
181,11,0,1
182,11,40,0
183,11,100,0
184,11,140,0
185,11,120,0
186,11,20,0
187,11,160,0
188,11,51,0
189,11,111,0
190,11,91,0
191,11,131,0
192,11,60,0
193,11,11,0
194,11,80,0
195,11,71,0
196,11,171,0
197,11,151,0
198,11,31,0
199,12,9,1
200,12,152,0
201,12,12,0
202,12,172,0
203,12,149,0
204,12,92,0
205,12,32,0
206,12,72,0
207,12,132,0
208,12,52,0
209,12,89,0
210,12,109,0
211,12,49,0
212,12,169,0
213,12,112,0
214,12,129,0
215,12,69,0
216,12,29,0
217,13,48,1
218,13,28,0
219,13,110,0
220,13,170,0
221,13,50,0
222,13,128,0
223,13,8,0
224,13,130,0
225,13,150,0
226,13,68,0
227,13,10,0
228,13,88,0
229,13,90,0
230,13,108,0
231,13,148,0
232,13,30,0
233,13,168,0
234,13,70,0
235,14,168,1
236,14,148,0
237,14,76,0
238,14,136,0
239,14,16,0
240,14,156,0
241,14,108,0
242,14,128,0
243,14,88,0
244,14,36,0
245,14,68,0
246,14,56,0
247,14,116,0
248,14,8,0
249,14,96,0
250,14,48,0
251,14,28,0
252,14,176,0
253,15,135,1
254,15,15,0
255,15,85,0
256,15,125,0
257,15,155,0
258,15,175,0
259,15,35,0
260,15,115,0
261,15,105,0
262,15,75,0
263,15,5,0
264,15,145,0
265,15,65,0
266,15,55,0
267,15,95,0
268,15,45,0
269,15,165,0
270,15,25,0
271,16,63,1
272,16,171,0
273,16,91,0
274,16,163,0
275,16,23,0
276,16,43,0
277,16,3,0
278,16,131,0
279,16,143,0
280,16,103,0
281,16,123,0
282,16,71,0
283,16,111,0
284,16,11,0
285,16,51,0
286,16,151,0
287,16,31,0
288,16,83,0
289,17,138,1
