trial_id,block_no,ori,rest_this_trial
1,1,26,0
2,1,66,0
3,1,96,0
4,1,56,0
5,1,156,0
6,1,16,0
7,1,166,0
8,1,176,0
9,1,116,0
10,1,136,0
11,1,146,0
12,1,46,0
13,1,86,0
14,1,6,0
15,1,76,0
16,1,126,0
17,1,36,0
18,1,106,0
19,2,74,1
20,2,14,0
21,2,5,0
22,2,165,0
23,2,85,0
24,2,154,0
25,2,134,0
26,2,114,0
27,2,45,0
28,2,105,0
29,2,25,0
30,2,94,0
31,2,54,0
32,2,125,0
33,2,174,0
34,2,65,0
35,2,145,0
36,2,34,0
37,3,98,1
38,3,100,0
39,3,120,0
40,3,160,0
41,3,0,0
42,3,40,0
43,3,78,0
44,3,60,0
45,3,158,0
46,3,138,0
47,3,18,0
48,3,38,0
49,3,80,0
50,3,178,0
51,3,20,0
52,3,118,0
53,3,58,0
54,3,140,0
55,4,151,1
56,4,109,0
57,4,71,0
58,4,49,0
59,4,69,0
60,4,149,0
61,4,91,0
62,4,29,0
63,4,89,0
64,4,51,0
65,4,171,0
66,4,169,0
67,4,11,0
68,4,9,0
69,4,131,0
70,4,31,0
71,4,111,0
72,4,129,0
73,5,69,1
74,5,149,0
75,5,169,0
76,5,98,0
77,5,178,0
78,5,49,0
79,5,89,0
80,5,78,0
81,5,58,0
82,5,138,0
83,5,29,0
84,5,18,0
85,5,109,0
86,5,9,0
87,5,38,0
88,5,118,0
89,5,158,0
90,5,129,0
91,6,17,1
92,6,27,0
93,6,177,0
94,6,97,0
95,6,107,0
96,6,7,0
97,6,147,0
98,6,87,0
99,6,127,0
100,6,77,0
101,6,157,0
102,6,67,0
103,6,47,0
104,6,57,0
105,6,117,0
106,6,37,0
107,6,137,0
108,6,167,0
109,7,148,1
110,7,108,0
111,7,28,0
112,7,128,0
113,7,172,0
114,7,168,0
115,7,8,0
116,7,52,0
117,7,68,0
118,7,32,0
119,7,152,0
120,7,88,0
121,7,112,0
122,7,132,0
123,7,92,0
124,7,48,0
125,7,72,0
126,7,12,0
127,8,57,1
128,8,97,0
129,8,177,0
130,8,27,0
131,8,127,0
