trial_id,block_no,ori,rest_this_trial
1,1,60,0
2,1,160,0
3,1,97,0
4,1,100,0
5,1,80,0
6,1,77,0
7,1,137,0
8,1,120,0
9,1,20,0
10,1,57,0
11,1,37,0
12,1,177,0
13,1,40,0
14,1,140,0
15,1,0,0
16,1,17,0
17,1,157,0
18,1,117,0
19,2,36,1
20,2,61,0
21,2,16,0
22,2,136,0
23,2,1,0
24,2,176,0
25,2,96,0
26,2,101,0
27,2,76,0
28,2,81,0
29,2,161,0
30,2,21,0
31,2,121,0
32,2,116,0
33,2,41,0
34,2,56,0
35,2,141,0
36,2,156,0
37,3,146,1
38,3,75,0
39,3,126,0
40,3,26,0
41,3,155,0
42,3,6,0
43,3,166,0
44,3,15,0
45,3,86,0
46,3,115,0
47,3,46,0
48,3,66,0
49,3,95,0
50,3,35,0
51,3,175,0
52,3,106,0
53,3,55,0
54,3,135,0
55,4,175,1
56,4,115,0
57,4,83,0
58,4,155,0
59,4,123,0
60,4,35,0
61,4,15,0
62,4,3,0
63,4,103,0
64,4,23,0
65,4,95,0
66,4,163,0
67,4,63,0
68,4,75,0
69,4,55,0
70,4,143,0
71,4,43,0
72,4,135,0
73,5,157,1
74,5,23,0
75,5,103,0
76,5,43,0
77,5,163,0
78,5,83,0
79,5,17,0
80,5,143,0
81,5,37,0
82,5,57,0
83,5,123,0
84,5,117,0
85,5,3,0
86,5,177,0
87,5,97,0
88,5,137,0
89,5,63,0
90,5,77,0
91,6,109,1
92,6,89,0
93,6,178,0
94,6,58,0
95,6,78,0
96,6,169,0
97,6,138,0
98,6,18,0
99,6,158,0
100,6,49,0
101,6,9,0
102,6,29,0
103,6,69,0
104,6,129,0
105,6,149,0
106,6,98,0
107,6,38,0
108,6,118,0
109,7,71,1
110,7,63,0
111,7,23,0
112,7,163,0
113,7,143,0
114,7,3,0
115,7,151,0
116,7,83,0
117,7,43,0
118,7,91,0
119,7,11,0
120,7,31,0
121,7,103,0
122,7,123,0
123,7,111,0
124,7,131,0
125,7,171,0
126,7,51,0
127,8,132,1
128,8,120,0
129,8,92,0
130,8,80,0
131,8,160,0
132,8,112,0
133,8,20,0
134,8,172,0
135,8,32,0
136,8,60,0
137,8,0,0
138,8,152,0
139,8,52,0
140,8,100,0
141,8,140,0
142,8,40,0
143,8,72,0
144,8,12,0
145,9,130,1
146,9,21,0
147,9,10,0
148,9,101,0
149,9,90,0
150,9,70,0
151,9,121,0
152,9,150,0
153,9,141,0
154,9,61,0
155,9,81,0
156,9,110,0
157,9,30,0
158,9,41,0
159,9,161,0
160,9,1,0
161,9,50,0
162,9,170,0
163,10,37,1
164,10,97,0
165,10,23,0
166,10,3,0
167,10,137,0
168,10,17,0
169,10,157,0
170,10,103,0
171,10,77,0
172,10,57,0
173,10,63,0
174,10,163,0
175,10,83,0
176,10,123,0
177,10,143,0
178,10,117,0
179,10,177,0
180,10,43,0
181,11,151,1
182,11,31,0
183,11,169,0
184,11,131,0
185,11,69,0
186,11,11,0
187,11,29,0
188,11,89,0
189,11,111,0
190,11,129,0
191,11,149,0
192,11,71,0
193,11,9,0
194,11,171,0
195,11,49,0
196,11,51,0
197,11,91,0
198,11,109,0
199,12,170,1
200,12,89,0
201,12,130,0
202,12,90,0
203,12,149,0
204,12,150,0
205,12,109,0
206,12,30,0
207,12,29,0
208,12,50,0
209,12,9,0
210,12,69,0
211,12,169,0
212,12,129,0
213,12,49,0
214,12,70,0
215,12,10,0
216,12,110,0
217,13,142,1
218,13,155,0
219,13,175,0
220,13,162,0
221,13,42,0
222,13,135,0
223,13,102,0
224,13,35,0
225,13,2,0
226,13,115,0
227,13,22,0
228,13,75,0
229,13,122,0
230,13,82,0
231,13,15,0
232,13,55,0
233,13,62,0
234,13,95,0
235,14,77,1
236,14,64,0
237,14,117,0
238,14,44,0
239,14,37,0
240,14,57,0
241,14,157,0
242,14,24,0
243,14,177,0
244,14,124,0
245,14,104,0
246,14,4,0
247,14,164,0
248,14,137,0
249,14,17,0
250,14,84,0
251,14,144,0
252,14,97,0
253,15,88,1
254,15,18,0
255,15,138,0
256,15,98,0
257,15,118,0
258,15,48,0
259,15,38,0
260,15,108,0
261,15,8,0
262,15,58,0
263,15,68,0
264,15,128,0
265,15,78,0
266,15,178,0
267,15,158,0
268,15,168,0
269,15,28,0
270,15,148,0
271,16,66,1
272,16,56,0
273,16,16,0
274,16,36,0
275,16,166,0
276,16,116,0
277,16,156,0
278,16,86,0
279,16,146,0
280,16,106,0
281,16,96,0
282,16,6,0
283,16,76,0
284,16,46,0
285,16,136,0
286,16,26,0
287,16,176,0
288,16,126,0
289,17,33,1
290,17,93,0
291,17,103,0
292,17,43,0
293,17,3,0
294,17,83,0
295,17,133,0
296,17,13,0
297,17,113,0
298,17,53,0
299,17,73,0
300,17,63,0
301,17,143,0
302,17,163,0
303,17,153,0
304,17,23,0
305,17,123,0
306,17,173,0
307,18,162,1
308,18,16,0
309,18,22,0
310,18,56,0
311,18,176,0
312,18,2,0
313,18,156,0
314,18,42,0
315,18,96,0
316,18,82,0
317,18,116,0
318,18,102,0
319,18,62,0
320,18,136,0
321,18,122,0
322,18,76,0
323,18,36,0
324,18,142,0
325,19,1,1
326,19,121,0
327,19,161,0
328,19,101,0
329,19,30,0
330,19,10,0
331,19,81,0
332,19,50,0
333,19,61,0
334,19,41,0
335,19,110,0
336,19,170,0
337,19,130,0
338,19,70,0
339,19,141,0
340,19,150,0
341,19,21,0
342,19,90,0
343,20,152,1
344,20,84,0
345,20,144,0
346,20,132,0
347,20,124,0
348,20,172,0
349,20,72,0
350,20,24,0
351,20,104,0
352,20,52,0
353,20,44,0
354,20,12,0
355,20,64,0
356,20,92,0
357,20,112,0
358,20,4,0
359,20,164,0
360,20,32,0
