trial_id,block_no,ori,rest_this_trial
1,1,41,0
2,1,134,0
3,1,61,0
4,1,14,0
5,1,161,0
6,1,34,0
7,1,114,0
8,1,74,0
9,1,21,0
10,1,1,0
11,1,174,0
12,1,121,0
13,1,54,0
14,1,94,0
15,1,141,0
16,1,81,0
17,1,101,0
18,1,154,0
19,2,7,1
20,2,127,0
21,2,173,0
22,2,47,0
23,2,147,0
24,2,73,0
25,2,107,0
26,2,53,0
27,2,167,0
28,2,67,0
29,2,87,0
30,2,33,0
31,2,93,0
32,2,133,0
33,2,153,0
34,2,13,0
35,2,113,0
36,2,27,0
37,3,140,1
38,3,39,0
39,3,179,0
40,3,40,0
41,3,19,0
42,3,100,0
43,3,80,0
44,3,159,0
45,3,0,0
46,3,99,0
47,3,20,0
48,3,120,0
49,3,119,0
50,3,79,0
51,3,160,0
52,3,139,0
53,3,60,0
54,3,59,0
55,4,42,1
56,4,35,0
57,4,155,0
58,4,75,0
59,4,135,0
60,4,162,0
61,4,95,0
62,4,82,0
63,4,175,0
64,4,22,0
65,4,115,0
66,4,62,0
67,4,2,0
68,4,55,0
69,4,102,0
70,4,122,0
71,4,15,0
72,4,142,0
73,5,91,1
74,5,141,0
75,5,111,0
76,5,21,0
77,5,151,0
78,5,81,0
79,5,131,0
80,5,51,0
81,5,11,0
82,5,161,0
83,5,101,0
84,5,31,0
85,5,121,0
86,5,171,0
87,5,41,0
88,5,71,0
89,5,61,0
90,5,1,0
91,6,80,1
92,6,20,0
93,6,157,0
94,6,17,0
95,6,0,0
96,6,100,0
97,6,77,0
98,6,120,0
99,6,117,0
100,6,60,0
101,6,97,0
102,6,140,0
103,6,137,0
104,6,57,0
105,6,160,0
106,6,177,0
107,6,37,0
108,6,40,0
109,7,171,1
110,7,131,0
111,7,165,0
112,7,51,0
113,7,25,0
114,7,11,0
115,7,71,0
116,7,105,0
117,7,31,0
118,7,85,0
119,7,145,0
120,7,45,0
121,7,91,0
122,7,151,0
123,7,125,0
124,7,5,0
125,7,65,0
126,7,111,0
127,8,57,1
128,8,97,0
129,8,48,0
130,8,157,0
131,8,128,0
132,8,88,0
133,8,68,0
134,8,17,0
135,8,168,0
136,8,137,0
137,8,108,0
138,8,77,0
139,8,177,0
140,8,8,0
141,8,117,0
142,8,37,0
143,8,28,0
144,8,148,0
145,9,80,1
146,9,50,0
147,9,20,0
148,9,30,0
149,9,60,0
150,9,140,0
151,9,120,0
152,9,130,0
153,9,0,0
154,9,100,0
155,9,10,0
156,9,150,0
157,9,160,0
158,9,40,0
159,9,90,0
160,9,170,0
161,9,110,0
162,9,70,0
163,10,157,1
164,10,126,0
165,10,17,0
166,10,57,0
167,10,166,0
168,10,97,0
169,10,86,0
170,10,66,0
171,10,6,0
172,10,106,0
173,10,146,0
174,10,117,0
175,10,37,0
176,10,137,0
177,10,177,0
178,10,46,0
179,10,77,0
180,10,26,0
181,11,162,1
