trial_id,block_no,ori,rest_this_trial
1,1,145,0
2,1,65,0
3,1,85,0
4,1,138,0
5,1,125,0
6,1,105,0
7,1,118,0
8,1,38,0
9,1,5,0
10,1,78,0
11,1,178,0
12,1,25,0
13,1,98,0
14,1,45,0
15,1,158,0
16,1,18,0
17,1,58,0
18,1,165,0
19,2,102,1
20,2,13,0
21,2,62,0
22,2,113,0
23,2,53,0
24,2,153,0
25,2,33,0
26,2,122,0
27,2,93,0
28,2,142,0
29,2,2,0
30,2,42,0
31,2,22,0
32,2,133,0
33,2,82,0
34,2,73,0
35,2,173,0
36,2,162,0
37,3,140,1
38,3,118,0
39,3,138,0
40,3,20,0
41,3,38,0
42,3,60,0
43,3,100,0
44,3,80,0
45,3,98,0
46,3,78,0
47,3,178,0
48,3,160,0
49,3,58,0
50,3,0,0
51,3,40,0
52,3,158,0
53,3,120,0
54,3,18,0
55,4,79,1
56,4,59,0
57,4,80,0
58,4,19,0
59,4,60,0
60,4,139,0
61,4,119,0
62,4,159,0
63,4,20,0
64,4,99,0
65,4,40,0
66,4,160,0
67,4,120,0
68,4,140,0
69,4,39,0
70,4,179,0
71,4,0,0
72,4,100,0
73,5,59,1
74,5,24,0
75,5,139,0
76,5,119,0
77,5,4,0
78,5,84,0
79,5,144,0
80,5,19,0
81,5,159,0
82,5,79,0
83,5,99,0
84,5,64,0
85,5,104,0
86,5,39,0
87,5,164,0
88,5,44,0
89,5,179,0
90,5,124,0
91,6,46,1
92,6,91,0
93,6,106,0
94,6,26,0
95,6,66,0
96,6,11,0
97,6,71,0
98,6,146,0
99,6,31,0
100,6,151,0
101,6,86,0
102,6,126,0
103,6,171,0
104,6,51,0
105,6,166,0
106,6,131,0
107,6,111,0
108,6,6,0
109,7,74,1
110,7,48,0
111,7,168,0
112,7,28,0
113,7,114,0
114,7,68,0
115,7,8,0
116,7,14,0
117,7,134,0
118,7,174,0
119,7,94,0
120,7,108,0
121,7,128,0
122,7,54,0
123,7,88,0
124,7,154,0
125,7,34,0
126,7,148,0
127,8,2,1
128,8,137,0
129,8,102,0
130,8,57,0
131,8,157,0
132,8,77,0
133,8,177,0
134,8,37,0
135,8,122,0
136,8,22,0
137,8,82,0
138,8,97,0
139,8,117,0
140,8,42,0
141,8,17,0
142,8,62,0
143,8,142,0
144,8,162,0
145,9,165,1
146,9,154,0
147,9,85,0
148,9,105,0
149,9,45,0
150,9,134,0
151,9,145,0
152,9,74,0
153,9,34,0
154,9,94,0
155,9,174,0
156,9,25,0
157,9,114,0
158,9,125,0
159,9,54,0
160,9,14,0
161,9,65,0
162,9,5,0
163,10,40,1
164,10,100,0
165,10,0,0
166,10,17,0
167,10,117,0
168,10,20,0
169,10,37,0
170,10,97,0
171,10,137,0
172,10,160,0
173,10,140,0
174,10,157,0
175,10,60,0
176,10,177,0
177,10,57,0
178,10,80,0
179,10,77,0
180,10,120,0
181,11,46,1
182,11,86,0
183,11,146,0
184,11,58,0
185,11,166,0
186,11,26,0
187,11,138,0
188,11,6,0
189,11,126,0
190,11,158,0
191,11,18,0
192,11,106,0
193,11,178,0
194,11,38,0
195,11,98,0
196,11,66,0
197,11,78,0
198,11,118,0
199,12,140,1
200,12,75,0
201,12,0,0
202,12,55,0
203,12,155,0
204,12,175,0
205,12,120,0
206,12,40,0
207,12,95,0
208,12,80,0
209,12,60,0
210,12,15,0
211,12,20,0
212,12,135,0
213,12,35,0
214,12,100,0
215,12,115,0
216,12,160,0
217,13,59,1
218,13,179,0
219,13,79,0
220,13,39,0
221,13,165,0
222,13,5,0
223,13,145,0
224,13,139,0
225,13,99,0
226,13,65,0
227,13,159,0
228,13,25,0
229,13,105,0
230,13,85,0
231,13,125,0
232,13,119,0
233,13,45,0
234,13,19,0
235,14,60,1
236,14,20,0
237,14,0,0
238,14,77,0
239,14,100,0
240,14,140,0
241,14,177,0
242,14,80,0
243,14,157,0
244,14,120,0
245,14,97,0
246,14,57,0
247,14,17,0
248,14,40,0
249,14,117,0
250,14,137,0
251,14,160,0
252,14,37,0
253,15,89,1
254,15,153,0
255,15,49,0
256,15,9,0
257,15,149,0
258,15,13,0
259,15,93,0
260,15,173,0
261,15,133,0
262,15,129,0
263,15,29,0
264,15,113,0
265,15,69,0
266,15,109,0
267,15,73,0
268,15,169,0
269,15,33,0
270,15,53,0
271,16,87,1
272,16,94,0
273,16,7,0
274,16,34,0
275,16,67,0
276,16,54,0
277,16,114,0
278,16,107,0
279,16,14,0
280,16,134,0
281,16,27,0
282,16,74,0
283,16,127,0
284,16,167,0
285,16,174,0
286,16,154,0
287,16,47,0
288,16,147,0
289,17,45,1
290,17,133,0
291,17,93,0
292,17,73,0
293,17,53,0
294,17,153,0
295,17,65,0
296,17,25,0
297,17,5,0
298,17,13,0
299,17,113,0
300,17,85,0
301,17,173,0
302,17,165,0
303,17,105,0
304,17,125,0
305,17,33,0
306,17,145,0
307,18,101,1
308,18,41,0
309,18,1,0
310,18,141,0
311,18,131,0
312,18,21,0
313,18,91,0
314,18,81,0
315,18,121,0
316,18,11,0
317,18,31,0
318,18,151,0
319,18,61,0
320,18,111,0
321,18,171,0
322,18,51,0
323,18,71,0
324,18,161,0
325,19,135,1
326,19,149,0
327,19,155,0
328,19,55,0
329,19,75,0
330,19,115,0
331,19,35,0
332,19,15,0
333,19,9,0
334,19,109,0
335,19,69,0
336,19,29,0
337,19,129,0
338,19,49,0
339,19,175,0
340,19,169,0
341,19,95,0
342,19,89,0
343,20,90,1
344,20,110,0
345,20,69,0
346,20,130,0
347,20,49,0
348,20,10,0
349,20,70,0
350,20,150,0
351,20,170,0
352,20,169,0
353,20,89,0
354,20,9,0
355,20,29,0
356,20,50,0
357,20,109,0
358,20,149,0
359,20,30,0
360,20,129,0
