trial_id,block_no,ori,rest_this_trial
1,1,58,0
2,1,118,0
3,1,1,0
4,1,78,0
5,1,18,0
6,1,61,0
7,1,81,0
8,1,38,0
9,1,101,0
10,1,141,0
11,1,121,0
12,1,21,0
13,1,178,0
14,1,138,0
15,1,98,0
16,1,158,0
17,1,161,0
18,1,41,0
19,2,3,1
20,2,179,0
21,2,119,0
22,2,139,0
23,2,43,0
24,2,19,0
25,2,159,0
26,2,63,0
27,2,103,0
28,2,99,0
29,2,143,0
30,2,83,0
31,2,163,0
32,2,23,0
33,2,79,0
34,2,59,0
35,2,123,0
36,2,39,0
37,3,100,1
38,3,160,0
39,3,120,0
40,3,20,0
41,3,60,0
42,3,14,0
43,3,80,0
44,3,34,0
45,3,154,0
46,3,40,0
47,3,174,0
48,3,114,0
49,3,140,0
50,3,94,0
51,3,54,0
52,3,74,0
53,3,134,0
54,3,0,0
55,4,64,1
56,4,4,0
57,4,156,0
58,4,164,0
59,4,36,0
60,4,176,0
61,4,136,0
62,4,44,0
63,4,16,0
64,4,84,0
65,4,56,0
66,4,24,0
67,4,116,0
68,4,76,0
69,4,96,0
70,4,104,0
71,4,124,0
72,4,144,0
73,5,168,1
74,5,128,0
75,5,116,0
76,5,68,0
77,5,96,0
78,5,88,0
79,5,136,0
80,5,148,0
81,5,56,0
82,5,176,0
83,5,48,0
84,5,76,0
85,5,36,0
86,5,8,0
87,5,16,0
88,5,156,0
89,5,28,0
90,5,108,0
91,6,87,1
92,6,27,0
93,6,59,0
94,6,47,0
95,6,7,0
96,6,39,0
97,6,119,0
98,6,107,0
99,6,67,0
100,6,139,0
101,6,159,0
102,6,179,0
103,6,167,0
104,6,127,0
105,6,19,0
106,6,99,0
107,6,147,0
108,6,79,0
109,7,8,1
110,7,68,0
111,7,119,0
112,7,159,0
113,7,28,0
114,7,139,0
115,7,48,0
116,7,179,0
117,7,19,0
118,7,168,0
119,7,88,0
120,7,108,0
121,7,148,0
122,7,128,0
123,7,99,0
124,7,79,0
125,7,59,0
126,7,39,0
127,8,14,1
128,8,62,0
129,8,54,0
130,8,2,0
131,8,34,0
132,8,122,0
133,8,114,0
134,8,134,0
135,8,102,0
136,8,174,0
137,8,94,0
138,8,22,0
139,8,142,0
140,8,74,0
141,8,82,0
142,8,154,0
143,8,162,0
144,8,42,0
145,9,108,1
146,9,177,0
147,9,57,0
148,9,37,0
149,9,8,0
150,9,28,0
151,9,128,0
152,9,168,0
153,9,117,0
154,9,17,0
155,9,77,0
156,9,148,0
157,9,88,0
158,9,157,0
159,9,97,0
160,9,48,0
161,9,68,0
162,9,137,0
163,10,114,1
164,10,169,0
165,10,149,0
166,10,54,0
167,10,49,0
168,10,134,0
169,10,34,0
170,10,109,0
171,10,154,0
172,10,69,0
173,10,14,0
174,10,129,0
175,10,89,0
176,10,29,0
177,10,94,0
178,10,9,0
179,10,174,0
180,10,74,0
181,11,158,1
182,11,38,0
183,11,138,0
184,11,58,0
185,11,125,0
186,11,118,0
187,11,65,0
188,11,105,0
189,11,178,0
190,11,18,0
191,11,145,0
192,11,165,0
193,11,98,0
194,11,85,0
195,11,25,0
196,11,78,0
197,11,5,0
198,11,45,0
199,12,91,1
200,12,44,0
201,12,151,0
202,12,111,0
203,12,64,0
204,12,4,0
205,12,144,0
206,12,71,0
207,12,171,0
208,12,84,0
209,12,131,0
210,12,164,0
211,12,51,0
212,12,11,0
213,12,104,0
214,12,24,0
215,12,31,0
216,12,124,0
217,13,68,1
218,13,112,0
219,13,132,0
220,13,148,0
221,13,32,0
222,13,52,0
223,13,48,0
224,13,88,0
