trial_id,block_no,ori,rest_this_trial
1,1,71,0
2,1,151,0
3,1,109,0
4,1,49,0
5,1,91,0
6,1,29,0
7,1,11,0
8,1,129,0
9,1,89,0
10,1,9,0
11,1,131,0
12,1,169,0
13,1,171,0
14,1,111,0
15,1,69,0
16,1,51,0
17,1,149,0
18,1,31,0
19,2,38,1
20,2,18,0
21,2,106,0
22,2,166,0
23,2,46,0
24,2,138,0
25,2,66,0
26,2,126,0
27,2,98,0
28,2,158,0
29,2,178,0
30,2,58,0
31,2,6,0
32,2,86,0
33,2,26,0
34,2,78,0
35,2,146,0
36,2,118,0
37,3,173,1
38,3,133,0
39,3,84,0
40,3,44,0
41,3,53,0
42,3,24,0
43,3,104,0
44,3,73,0
45,3,13,0
46,3,144,0
47,3,33,0
48,3,4,0
49,3,153,0
50,3,93,0
51,3,113,0
52,3,164,0
53,3,124,0
54,3,64,0
55,4,42,1
56,4,142,0
57,4,175,0
58,4,162,0
59,4,75,0
60,4,102,0
61,4,2,0
62,4,22,0
63,4,122,0
64,4,82,0
65,4,115,0
66,4,62,0
67,4,55,0
68,4,95,0
69,4,15,0
70,4,155,0
71,4,135,0
72,4,35,0
73,5,169,1
74,5,49,0
75,5,172,0
76,5,149,0
77,5,52,0
78,5,129,0
79,5,69,0
80,5,109,0
81,5,112,0
82,5,152,0
83,5,32,0
84,5,9,0
85,5,12,0
86,5,72,0
87,5,89,0
88,5,132,0
89,5,92,0
90,5,29,0
91,6,39,1
92,6,79,0
93,6,42,0
94,6,19,0
95,6,139,0
96,6,179,0
97,6,119,0
98,6,102,0
99,6,59,0
100,6,142,0
101,6,122,0
102,6,99,0
103,6,22,0
104,6,2,0
105,6,159,0
106,6,162,0
107,6,82,0
108,6,62,0
109,7,13,1
110,7,133,0
111,7,113,0
112,7,23,0
113,7,143,0
114,7,123,0
115,7,103,0
116,7,3,0
117,7,83,0
118,7,43,0
119,7,63,0
120,7,153,0
121,7,53,0
122,7,73,0
123,7,33,0
124,7,93,0
125,7,163,0
126,7,173,0
127,8,69,1
128,8,89,0
129,8,149,0
130,8,13,0
131,8,29,0
132,8,129,0
133,8,153,0
134,8,53,0
135,8,49,0
136,8,133,0
137,8,113,0
138,8,109,0
139,8,9,0
140,8,173,0
141,8,93,0
142,8,73,0
143,8,33,0
144,8,169,0
145,9,88,1
146,9,10,0
147,9,70,0
148,9,150,0
149,9,28,0
150,9,110,0
151,9,8,0
152,9,90,0
153,9,168,0
154,9,170,0
155,9,68,0
