trial_id,block_no,ori,rest_this_trial
1,1,151,0
2,1,11,0
3,1,91,0
4,1,7,0
5,1,147,0
6,1,127,0
7,1,167,0
8,1,171,0
9,1,47,0
10,1,111,0
11,1,131,0
12,1,107,0
13,1,67,0
14,1,71,0
15,1,87,0
16,1,31,0
17,1,27,0
18,1,51,0
19,2,41,1
20,2,173,0
21,2,53,0
22,2,61,0
23,2,1,0
24,2,93,0
25,2,13,0
26,2,101,0
27,2,133,0
28,2,21,0
29,2,81,0
30,2,121,0
31,2,73,0
32,2,113,0
33,2,141,0
34,2,161,0
35,2,33,0
36,2,153,0
37,3,162,1
38,3,102,0
39,3,42,0
40,3,22,0
41,3,82,0
42,3,62,0
43,3,16,0
44,3,142,0
45,3,2,0
46,3,56,0
47,3,76,0
48,3,176,0
49,3,122,0
50,3,36,0
51,3,116,0
52,3,156,0
53,3,136,0
54,3,96,0
55,4,12,1
56,4,47,0
57,4,27,0
58,4,87,0
59,4,52,0
60,4,172,0
61,4,127,0
62,4,92,0
63,4,152,0
64,4,132,0
65,4,32,0
66,4,7,0
67,4,167,0
68,4,72,0
69,4,147,0
70,4,112,0
71,4,107,0
72,4,67,0
73,5,64,1
74,5,104,0
75,5,124,0
76,5,4,0
77,5,153,0
78,5,44,0
79,5,173,0
80,5,73,0
81,5,133,0
82,5,93,0
83,5,13,0
84,5,53,0
85,5,164,0
86,5,144,0
87,5,113,0
88,5,33,0
89,5,24,0
90,5,84,0
91,6,15,1
92,6,155,0
93,6,35,0
94,6,175,0
95,6,135,0
96,6,61,0
97,6,141,0
98,6,121,0
99,6,95,0
100,6,81,0
101,6,115,0
102,6,75,0
103,6,101,0
104,6,1,0
105,6,21,0
106,6,41,0
107,6,55,0
108,6,161,0
109,7,29,1
110,7,169,0
111,7,152,0
112,7,49,0
113,7,132,0
114,7,69,0
115,7,89,0
116,7,9,0
117,7,129,0
118,7,92,0
119,7,72,0
120,7,12,0
121,7,52,0
122,7,172,0
123,7,112,0
124,7,32,0
125,7,149,0
126,7,109,0
127,8,12,1
128,8,68,0
129,8,112,0
130,8,88,0
131,8,8,0
132,8,132,0
133,8,148,0
134,8,108,0
135,8,28,0
136,8,168,0
137,8,128,0
138,8,48,0
139,8,72,0
140,8,52,0
141,8,152,0
142,8,172,0
143,8,92,0
144,8,32,0
145,9,89,1
146,9,149,0
147,9,112,0
148,9,72,0
149,9,49,0
150,9,129,0
151,9,169,0
152,9,32,0
153,9,152,0
154,9,92,0
155,9,9,0
156,9,132,0
157,9,109,0
158,9,52,0
159,9,29,0
160,9,69,0
161,9,12,0
162,9,172,0
163,10,128,1
164,10,108,0
165,10,54,0
166,10,94,0
167,10,174,0
168,10,154,0
169,10,34,0
170,10,48,0
171,10,88,0
172,10,168,0
173,10,148,0
174,10,14,0
175,10,28,0
176,10,8,0
177,10,68,0
178,10,114,0
179,10,134,0
180,10,74,0
181,11,16,1
182,11,156,0
183,11,23,0
184,11,43,0
185,11,163,0
186,11,83,0
187,11,36,0
188,11,56,0
189,11,3,0
190,11,143,0
191,11,96,0
192,11,63,0
193,11,176,0
