trial_id,block_no,ori,rest_this_trial
1,1,120,0
2,1,131,0
3,1,31,0
4,1,60,0
5,1,11,0
6,1,91,0
7,1,100,0
8,1,51,0
9,1,0,0
10,1,40,0
11,1,80,0
12,1,111,0
13,1,140,0
14,1,171,0
15,1,71,0
16,1,151,0
17,1,160,0
18,1,20,0
19,2,133,1
20,2,4,0
21,2,24,0
22,2,84,0
23,2,64,0
24,2,13,0
25,2,53,0
26,2,124,0
27,2,164,0
28,2,144,0
29,2,44,0
30,2,173,0
31,2,153,0
32,2,113,0
33,2,73,0
34,2,93,0
35,2,33,0
36,2,104,0
37,3,106,1
38,3,126,0
39,3,35,0
40,3,26,0
41,3,175,0
42,3,75,0
43,3,166,0
44,3,6,0
45,3,135,0
46,3,86,0
47,3,95,0
48,3,46,0
49,3,15,0
50,3,115,0
51,3,146,0
52,3,155,0
53,3,55,0
54,3,66,0
55,4,155,1
56,4,88,0
57,4,75,0
58,4,35,0
59,4,115,0
60,4,108,0
61,4,15,0
62,4,48,0
63,4,168,0
64,4,68,0
65,4,148,0
66,4,135,0
67,4,8,0
68,4,128,0
69,4,55,0
70,4,95,0
71,4,175,0
72,4,28,0
73,5,31,1
74,5,91,0
75,5,86,0
76,5,26,0
77,5,71,0
78,5,66,0
79,5,151,0
80,5,51,0
81,5,11,0
82,5,126,0
83,5,106,0
84,5,131,0
85,5,146,0
86,5,166,0
87,5,46,0
88,5,111,0
89,5,6,0
90,5,171,0
91,6,60,1
92,6,154,0
93,6,80,0
94,6,34,0
95,6,94,0
96,6,0,0
97,6,74,0
98,6,54,0
99,6,160,0
100,6,120,0
101,6,114,0
102,6,20,0
103,6,100,0
104,6,14,0
105,6,140,0
106,6,134,0
107,6,40,0
108,6,174,0
109,7,40,1
110,7,90,0
111,7,160,0
112,7,60,0
113,7,80,0
114,7,30,0
115,7,100,0
116,7,20,0
117,7,120,0
118,7,0,0
119,7,140,0
120,7,130,0
121,7,110,0
122,7,50,0
123,7,170,0
124,7,70,0
125,7,150,0
126,7,10,0
127,8,175,1
128,8,75,0
129,8,115,0
130,8,135,0
131,8,95,0
132,8,55,0
133,8,43,0
134,8,103,0
135,8,123,0
136,8,155,0
137,8,163,0
138,8,3,0
139,8,15,0
140,8,23,0
141,8,35,0
142,8,143,0
143,8,63,0
144,8,83,0
145,9,146,1
146,9,66,0
147,9,26,0
148,9,39,0
149,9,126,0
150,9,159,0
151,9,6,0
152,9,59,0
153,9,119,0
154,9,79,0
155,9,139,0
156,9,86,0
157,9,99,0
158,9,106,0
159,9,19,0
160,9,46,0
161,9,179,0
162,9,166,0
163,10,88,1
