trial_id,block_no,ori,rest_this_trial
1,1,51,0
2,1,2,0
3,1,171,0
4,1,91,0
5,1,111,0
6,1,31,0
7,1,11,0
8,1,102,0
9,1,122,0
10,1,151,0
11,1,82,0
12,1,71,0
13,1,62,0
14,1,142,0
15,1,42,0
16,1,162,0
17,1,22,0
18,1,131,0
19,2,99,1
20,2,64,0
21,2,164,0
22,2,79,0
23,2,159,0
24,2,139,0
25,2,144,0
26,2,24,0
27,2,59,0
28,2,84,0
29,2,124,0
30,2,19,0
31,2,104,0
32,2,44,0
33,2,39,0
34,2,119,0
35,2,179,0
36,2,4,0
37,3,100,1
38,3,120,0
39,3,97,0
40,3,157,0
41,3,37,0
42,3,160,0
43,3,80,0
44,3,40,0
45,3,20,0
46,3,117,0
47,3,137,0
48,3,0,0
49,3,60,0
50,3,17,0
51,3,177,0
52,3,140,0
53,3,57,0
54,3,77,0
55,4,158,1
56,4,18,0
57,4,163,0
58,4,78,0
59,4,123,0
60,4,43,0
61,4,83,0
62,4,23,0
63,4,58,0
64,4,138,0
65,4,178,0
66,4,63,0
67,4,103,0
68,4,3,0
69,4,38,0
70,4,143,0
71,4,118,0
72,4,98,0
73,5,170,1
74,5,110,0
75,5,100,0
76,5,120,0
77,5,90,0
78,5,160,0
79,5,140,0
80,5,150,0
81,5,130,0
82,5,60,0
83,5,40,0
84,5,20,0
85,5,70,0
86,5,30,0
87,5,10,0
88,5,0,0
89,5,80,0
90,5,50,0
91,6,145,1
92,6,25,0
93,6,45,0
94,6,10,0
95,6,70,0
96,6,90,0
97,6,150,0
98,6,165,0
99,6,130,0
100,6,110,0
101,6,105,0
102,6,50,0
103,6,85,0
104,6,125,0
105,6,30,0
106,6,65,0
107,6,5,0
108,6,170,0
109,7,156,1
110,7,83,0
111,7,136,0
112,7,103,0
113,7,56,0
114,7,43,0
115,7,143,0
116,7,176,0
117,7,23,0
118,7,3,0
119,7,36,0
120,7,63,0
121,7,163,0
122,7,16,0
123,7,123,0
124,7,96,0
125,7,116,0
126,7,76,0
127,8,143,1
128,8,30,0
129,8,10,0
130,8,90,0
131,8,23,0
132,8,163,0
133,8,123,0
134,8,103,0
135,8,83,0
136,8,150,0
137,8,130,0
138,8,70,0
139,8,170,0
140,8,43,0
141,8,63,0
142,8,50,0
143,8,110,0
144,8,3,0
145,9,176,1
146,9,96,0
147,9,44,0
148,9,104,0
149,9,84,0
150,9,124,0
151,9,136,0
152,9,4,0
153,9,116,0
154,9,16,0
155,9,24,0
156,9,156,0
157,9,36,0
158,9,164,0
159,9,56,0
160,9,144,0
161,9,76,0
162,9,64,0
163,10,24,1
164,10,44,0
165,10,124,0
166,10,78,0
167,10,178,0
168,10,4,0
169,10,138,0
170,10,18,0
171,10,164,0
172,10,104,0
173,10,58,0
174,10,84,0
175,10,64,0
176,10,158,0
177,10,118,0
178,10,98,0
179,10,38,0
180,10,144,0
181,11,119,1
182,11,39,0
183,11,42,0
184,11,139,0
185,11,2,0
186,11,102,0
187,11,79,0
188,11,99,0
189,11,82,0
190,11,22,0
191,11,159,0
192,11,19,0
193,11,122,0
194,11,142,0
195,11,179,0
196,11,62,0
197,11,59,0
198,11,162,0
199,12,92,1
200,12,168,0
201,12,12,0
202,12,28,0
203,12,52,0
204,12,148,0
205,12,172,0
206,12,72,0
207,12,152,0
208,12,128,0
209,12,108,0
210,12,132,0
211,12,48,0
212,12,8,0
213,12,32,0
214,12,112,0
215,12,88,0
216,12,68,0
217,13,32,1
218,13,8,0
219,13,168,0
220,13,52,0
221,13,128,0
222,13,92,0
223,13,68,0
224,13,112,0
225,13,132,0
226,13,12,0
227,13,48,0
228,13,148,0
229,13,72,0
230,13,172,0
231,13,152,0
232,13,28,0
233,13,108,0
234,13,88,0
235,14,146,1
236,14,56,0
237,14,26,0
238,14,16,0
239,14,116,0
240,14,106,0
241,14,176,0
242,14,166,0
243,14,46,0
244,14,126,0
245,14,76,0
246,14,156,0
247,14,6,0
248,14,96,0
249,14,66,0
250,14,36,0
251,14,86,0
252,14,136,0
253,15,163,1
254,15,3,0
255,15,51,0
256,15,11,0
257,15,91,0
258,15,131,0
259,15,143,0
260,15,171,0
261,15,111,0
262,15,71,0
263,15,83,0
264,15,151,0
265,15,123,0
266,15,43,0
267,15,63,0
268,15,23,0
269,15,31,0
270,15,103,0
271,16,136,1
272,16,36,0
273,16,81,0
274,16,96,0
275,16,16,0
276,16,116,0
277,16,161,0
278,16,1,0
279,16,141,0
280,16,21,0
281,16,176,0
282,16,41,0
283,16,76,0
284,16,101,0
285,16,56,0
286,16,61,0
287,16,156,0
288,16,121,0
289,17,83,1
290,17,63,0
291,17,43,0
292,17,115,0
293,17,155,0
294,17,75,0
295,17,23,0
296,17,15,0
297,17,163,0
298,17,35,0
299,17,143,0
300,17,55,0
301,17,103,0
302,17,123,0
303,17,135,0
304,17,3,0
305,17,175,0
306,17,95,0
307,18,171,1
308,18,51,0
309,18,23,0
310,18,163,0
311,18,123,0
312,18,63,0
313,18,91,0
314,18,11,0
315,18,111,0
316,18,103,0
317,18,131,0
318,18,83,0
319,18,3,0
320,18,71,0
321,18,143,0
322,18,43,0
323,18,151,0
324,18,31,0
325,19,126,1
326,19,66,0
327,19,38,0
328,19,86,0
329,19,58,0
330,19,146,0
331,19,18,0
332,19,178,0
333,19,106,0
334,19,118,0
335,19,166,0
336,19,6,0
337,19,98,0
338,19,78,0
339,19,158,0
340,19,138,0
341,19,26,0
342,19,46,0
343,20,94,1
344,20,14,0
345,20,34,0
346,20,54,0
347,20,154,0
348,20,134,0
349,20,174,0
350,20,129,0
351,20,74,0
352,20,49,0
353,20,169,0
354,20,69,0
355,20,114,0
356,20,109,0
357,20,89,0
358,20,149,0
359,20,9,0
360,20,29,0
