trial_id,block_no,ori,rest_this_trial
1,1,7,0
2,1,27,0
3,1,137,0
4,1,157,0
5,1,97,0
6,1,117,0
7,1,37,0
8,1,67,0
9,1,107,0
10,1,147,0
11,1,57,0
12,1,177,0
13,1,127,0
14,1,77,0
15,1,87,0
16,1,167,0
17,1,47,0
18,1,17,0
19,2,167,1
20,2,38,0
21,2,98,0
22,2,7,0
23,2,158,0
24,2,47,0
25,2,107,0
26,2,87,0
27,2,127,0
28,2,78,0
29,2,58,0
30,2,178,0
31,2,67,0
32,2,18,0
33,2,118,0
34,2,147,0
35,2,27,0
36,2,138,0
37,3,46,1
38,3,17,0
39,3,86,0
40,3,97,0
41,3,177,0
42,3,117,0
43,3,57,0
44,3,146,0
45,3,126,0
46,3,66,0
47,3,26,0
48,3,37,0
49,3,106,0
50,3,77,0
51,3,6,0
52,3,137,0
53,3,157,0
54,3,166,0
55,4,54,1
56,4,9,0
57,4,29,0
58,4,74,0
59,4,14,0
60,4,154,0
61,4,94,0
62,4,169,0
63,4,69,0
64,4,129,0
65,4,49,0
66,4,149,0
67,4,89,0
68,4,114,0
69,4,109,0
70,4,34,0
71,4,174,0
72,4,134,0
73,5,70,1
74,5,40,0
75,5,110,0
76,5,30,0
77,5,140,0
78,5,160,0
79,5,170,0
80,5,80,0
81,5,10,0
82,5,150,0
83,5,20,0
84,5,100,0
85,5,120,0
86,5,130,0
87,5,0,0
88,5,60,0
89,5,90,0
90,5,50,0
91,6,97,1
92,6,88,0
93,6,168,0
94,6,48,0
95,6,8,0
96,6,157,0
97,6,177,0
98,6,77,0
99,6,148,0
100,6,128,0
101,6,68,0
102,6,57,0
103,6,117,0
104,6,17,0
105,6,137,0
106,6,37,0
107,6,28,0
108,6,108,0
109,7,124,1
110,7,139,0
111,7,79,0
112,7,64,0
113,7,24,0
114,7,104,0
115,7,84,0
116,7,119,0
117,7,44,0
118,7,19,0
119,7,39,0
120,7,159,0
121,7,164,0
122,7,4,0
123,7,99,0
124,7,179,0
125,7,144,0
126,7,59,0
127,8,0,1
128,8,59,0
129,8,139,0
130,8,179,0
131,8,119,0
132,8,160,0
133,8,39,0
134,8,99,0
135,8,60,0
136,8,19,0
137,8,159,0
138,8,100,0
139,8,80,0
140,8,140,0
141,8,40,0
142,8,20,0
143,8,120,0
144,8,79,0
145,9,67,1
146,9,77,0
147,9,87,0
148,9,57,0
149,9,127,0
150,9,107,0
151,9,137,0
152,9,97,0
153,9,47,0
154,9,167,0
155,9,117,0
156,9,37,0
157,9,7,0
158,9,27,0
159,9,17,0
160,9,157,0
161,9,147,0
162,9,177,0
163,10,27,1
164,10,59,0
165,10,79,0
166,10,147,0
167,10,7,0
168,10,39,0
169,10,179,0
170,10,19,0
171,10,119,0
172,10,67,0
173,10,159,0
174,10,47,0
175,10,99,0
176,10,87,0
177,10,127,0
