trial_id,block_no,ori,rest_this_trial
1,1,19,0
2,1,159,0
3,1,29,0
4,1,79,0
5,1,39,0
6,1,89,0
7,1,149,0
8,1,119,0
9,1,69,0
10,1,99,0
11,1,9,0
12,1,49,0
13,1,179,0
14,1,139,0
15,1,129,0
16,1,59,0
17,1,109,0
18,1,169,0
19,2,62,1
20,2,2,0
21,2,42,0
22,2,102,0
23,2,162,0
24,2,35,0
25,2,142,0
26,2,122,0
27,2,175,0
28,2,82,0
29,2,95,0
30,2,22,0
31,2,135,0
32,2,15,0
33,2,115,0
34,2,55,0
35,2,75,0
36,2,155,0
37,3,22,1
38,3,42,0
39,3,34,0
40,3,2,0
41,3,122,0
42,3,102,0
43,3,134,0
44,3,154,0
45,3,174,0
46,3,54,0
47,3,62,0
48,3,74,0
49,3,14,0
50,3,82,0
51,3,162,0
52,3,142,0
53,3,94,0
54,3,114,0
55,4,68,1
56,4,108,0
57,4,131,0
58,4,151,0
59,4,91,0
60,4,171,0
61,4,31,0
62,4,48,0
63,4,128,0
64,4,28,0
65,4,51,0
66,4,168,0
67,4,111,0
68,4,71,0
69,4,8,0
70,4,88,0
71,4,11,0
72,4,148,0
73,5,42,1
74,5,131,0
75,5,162,0
76,5,142,0
77,5,62,0
78,5,102,0
79,5,31,0
80,5,71,0
81,5,82,0
82,5,22,0
83,5,171,0
84,5,91,0
85,5,111,0
86,5,51,0
87,5,11,0
88,5,151,0
89,5,2,0
90,5,122,0
91,6,179,1
92,6,99,0
93,6,105,0
94,6,39,0
95,6,145,0
96,6,165,0
97,6,65,0
98,6,85,0
99,6,25,0
100,6,119,0
101,6,139,0
102,6,79,0
103,6,45,0
104,6,59,0
105,6,125,0
106,6,159,0
107,6,5,0
108,6,19,0
109,7,29,1
110,7,76,0
111,7,96,0
112,7,156,0
113,7,49,0
114,7,109,0
115,7,89,0
116,7,149,0
117,7,56,0
118,7,176,0
119,7,69,0
120,7,169,0
121,7,9,0
122,7,116,0
123,7,129,0
124,7,136,0
125,7,16,0
126,7,36,0
127,8,70,1
128,8,130,0
129,8,25,0
130,8,30,0
131,8,170,0
132,8,50,0
133,8,65,0
134,8,85,0
135,8,165,0
136,8,110,0
137,8,45,0
138,8,150,0
139,8,90,0
140,8,125,0
141,8,145,0
142,8,10,0
143,8,5,0
144,8,105,0
145,9,140,1
146,9,151,0
147,9,0,0
148,9,71,0
149,9,51,0
150,9,91,0
151,9,31,0
152,9,100,0
153,9,40,0
154,9,60,0
155,9,160,0
156,9,11,0
157,9,131,0
158,9,120,0
159,9,80,0
160,9,20,0
161,9,171,0
162,9,111,0
163,10,11,1
164,10,171,0
165,10,84,0
166,10,4,0
167,10,51,0
168,10,31,0
169,10,111,0
170,10,91,0
171,10,44,0
172,10,64,0
173,10,104,0
174,10,124,0
175,10,71,0
176,10,164,0
177,10,144,0
178,10,151,0
179,10,131,0
180,10,24,0
181,11,75,1
182,11,125,0
183,11,5,0
184,11,65,0
185,11,155,0
186,11,135,0
187,11,165,0
188,11,15,0
189,11,55,0
190,11,175,0
191,11,25,0
192,11,45,0
193,11,145,0
194,11,85,0
195,11,105,0
196,11,35,0
197,11,95,0
198,11,115,0
199,12,118,1
200,12,80,0
201,12,158,0
202,12,40,0
203,12,20,0
204,12,178,0
205,12,140,0
206,12,138,0
207,12,0,0
208,12,60,0
209,12,18,0
210,12,98,0
211,12,78,0
212,12,100,0
213,12,38,0
214,12,120,0
215,12,160,0
216,12,58,0
217,13,86,1
218,13,95,0
219,13,155,0
220,13,6,0
221,13,126,0
222,13,106,0
223,13,66,0
224,13,55,0
225,13,175,0
226,13,115,0
227,13,26,0
228,13,146,0
229,13,35,0
230,13,46,0
231,13,166,0
232,13,135,0
233,13,15,0
234,13,75,0
235,14,23,1
236,14,57,0
237,14,103,0
238,14,3,0
239,14,117,0
240,14,163,0
241,14,17,0
242,14,157,0
243,14,83,0
244,14,43,0
245,14,63,0
246,14,123,0
247,14,97,0
248,14,143,0
249,14,37,0
250,14,137,0
251,14,177,0
252,14,77,0
253,15,119,1
254,15,128,0
255,15,8,0
256,15,88,0
257,15,108,0
258,15,28,0
259,15,19,0
260,15,79,0
261,15,179,0
262,15,139,0
263,15,59,0
264,15,99,0
265,15,168,0
266,15,48,0
267,15,68,0
268,15,159,0
269,15,39,0
270,15,148,0
271,16,53,1
272,16,113,0
273,16,49,0
274,16,33,0
275,16,129,0
276,16,13,0
277,16,109,0
278,16,69,0
279,16,29,0
280,16,9,0
281,16,169,0
282,16,133,0
283,16,73,0
284,16,153,0
285,16,93,0
286,16,149,0
287,16,89,0
288,16,173,0
289,17,166,1
290,17,17,0
291,17,6,0
292,17,126,0
293,17,57,0
294,17,86,0
295,17,137,0
296,17,97,0
297,17,26,0
298,17,66,0
299,17,46,0
300,17,77,0
301,17,146,0
302,17,177,0
303,17,117,0
304,17,157,0
305,17,106,0
306,17,37,0
307,18,59,1
308,18,48,0
309,18,28,0
310,18,68,0
311,18,99,0
312,18,119,0
313,18,148,0
314,18,39,0
315,18,179,0
316,18,79,0
317,18,88,0
318,18,8,0
319,18,139,0
320,18,108,0
321,18,19,0
322,18,159,0
323,18,168,0
324,18,128,0
325,19,24,1
326,19,151,0
327,19,131,0
328,19,71,0
329,19,104,0
330,19,171,0
331,19,124,0
332,19,4,0
333,19,31,0
334,19,11,0
335,19,144,0
336,19,44,0
337,19,91,0
338,19,111,0
339,19,51,0
340,19,64,0
341,19,84,0
342,19,164,0
343,20,51,1
344,20,3,0
345,20,163,0
346,20,143,0
347,20,91,0
348,20,43,0
349,20,83,0
350,20,11,0
351,20,23,0
352,20,123,0
353,20,63,0
354,20,171,0
355,20,151,0
356,20,131,0
357,20,71,0
358,20,111,0
359,20,31,0
360,20,103,0
