trial_id,block_no,ori,rest_this_trial
1,1,87,0
2,1,51,0
3,1,151,0
4,1,71,0
5,1,147,0
6,1,171,0
7,1,91,0
8,1,11,0
9,1,111,0
10,1,27,0
11,1,131,0
12,1,127,0
13,1,31,0
14,1,67,0
15,1,167,0
16,1,107,0
17,1,7,0
18,1,47,0
19,2,178,1
20,2,1,0
21,2,21,0
22,2,141,0
23,2,138,0
24,2,38,0
25,2,98,0
26,2,158,0
27,2,58,0
28,2,41,0
29,2,121,0
30,2,78,0
31,2,161,0
32,2,18,0
33,2,61,0
34,2,118,0
35,2,101,0
36,2,81,0
37,3,153,1
38,3,113,0
39,3,133,0
40,3,4,0
41,3,33,0
42,3,84,0
43,3,144,0
44,3,53,0
45,3,44,0
46,3,13,0
47,3,64,0
48,3,73,0
49,3,24,0
50,3,104,0
51,3,164,0
52,3,93,0
53,3,124,0
54,3,173,0
55,4,33,1
56,4,93,0
57,4,166,0
58,4,6,0
59,4,86,0
60,4,126,0
61,4,173,0
62,4,73,0
63,4,53,0
64,4,146,0
65,4,113,0
66,4,66,0
67,4,46,0
68,4,133,0
69,4,26,0
70,4,13,0
71,4,106,0
72,4,153,0
73,5,17,1
74,5,137,0
75,5,37,0
76,5,1,0
77,5,57,0
78,5,157,0
79,5,77,0
80,5,61,0
81,5,97,0
82,5,177,0
83,5,41,0
84,5,81,0
85,5,121,0
86,5,141,0
87,5,101,0
88,5,21,0
89,5,161,0
90,5,117,0
91,6,131,1
92,6,51,0
93,6,65,0
94,6,45,0
95,6,5,0
96,6,165,0
97,6,31,0
98,6,105,0
99,6,11,0
100,6,111,0
101,6,85,0
102,6,171,0
103,6,91,0
104,6,71,0
105,6,125,0
106,6,151,0
107,6,145,0
108,6,25,0
109,7,101,1
110,7,61,0
111,7,121,0
112,7,136,0
113,7,176,0
114,7,16,0
115,7,41,0
116,7,56,0
117,7,96,0
118,7,76,0
119,7,81,0
120,7,161,0
121,7,141,0
122,7,36,0
123,7,1,0
124,7,156,0
125,7,116,0
126,7,21,0
127,8,158,1
128,8,127,0
129,8,7,0
130,8,138,0
131,8,107,0
132,8,178,0
133,8,98,0
134,8,118,0
135,8,18,0
136,8,87,0
137,8,38,0
138,8,167,0
139,8,67,0
140,8,27,0
141,8,78,0
142,8,47,0
143,8,58,0
144,8,147,0
145,9,168,1
146,9,111,0
147,9,88,0
148,9,131,0
149,9,171,0
150,9,148,0
151,9,128,0
152,9,68,0
153,9,51,0
154,9,28,0
155,9,108,0
156,9,151,0
157,9,31,0
158,9,91,0
159,9,48,0
160,9,8,0
161,9,71,0
162,9,11,0
163,10,48,1
164,10,153,0
165,10,28,0
166,10,148,0
167,10,88,0
168,10,73,0
169,10,8,0
170,10,53,0
171,10,173,0
172,10,133,0
173,10,13,0
174,10,93,0
175,10,113,0
176,10,68,0
177,10,108,0
178,10,168,0
179,10,33,0
180,10,128,0
181,11,41,1
182,11,21,0
183,11,179,0
184,11,121,0
